Date,Close,Volume,RSI,MACD,Signal,MACD_Hist,Upper_Band,Middle_Band,Lower_Band
2014-06-30,15.369999885559082,47274500,34.63686585318425,0.017980689636891256,0.04732913888413137,-0.029348449247240116,15.863659995110778,15.494000005722047,15.124340016333315
2014-07-01,15.600000381469727,74193500,50.29586466632131,0.02839405956875396,0.043542123021055895,-0.015148063452301935,15.860534223090285,15.513500022888184,15.166465822686083
2014-07-02,15.850000381469727,87685800,62.146898134678175,0.05617212365133817,0.04606812314711235,0.010104000504225816,15.892728381468837,15.545500040054321,15.198271698639806
2014-07-03,16.030000686645508,70582300,65.2849927832102,0.09165442471409335,0.05518538346050855,0.0364690412535848,15.979713757179269,15.575500059127808,15.171286361076348
2014-07-07,15.9399995803833,62437100,67.74190736656013,0.11122987804189677,0.0663942823767862,0.04483559566511057,16.02891915830243,15.593000030517578,15.157080902732725
2014-07-08,15.579999923706055,73343400,49.73821414412552,0.09658127338667022,0.07243168057876301,0.02414959280790721,16.000125562935338,15.580000019073486,15.159874475211632
2014-07-09,15.600000381469727,46415800,48.66312396727933,0.08559928319763799,0.075065201102538,0.010534082095099984,15.95281225534079,15.564000034332276,15.175187813323761
2014-07-10,15.4399995803833,61458500,47.15024933835898,0.06325607275548784,0.07270337543312798,-0.009447302677640143,15.948970206554947,15.556500005722047,15.164029804889147
2014-07-11,15.380000114440918,56849400,48.14815936123104,0.040243559339533164,0.06621141221440902,-0.025967852874875852,15.950292632521347,15.554500007629395,15.158707382737443
2014-07-14,15.569999694824219,59181700,48.14813319736342,0.0369118579833696,0.06035150136820114,-0.023439643384831538,15.953128067111129,15.56100001335144,15.168871959591753
2014-07-15,15.8100004196167,99946700,58.080814648805045,0.05302625966231744,0.0588864530270244,-0.005860193364706959,15.971214842659224,15.587500047683715,15.203785252708206
2014-07-16,15.510000228881836,123711700,50.88495369833129,0.04111557613663486,0.0553322776489465,-0.014216701512311643,15.968769862750314,15.583500051498413,15.198230240246513
2014-07-17,15.199999809265137,114839900,45.81673745758339,0.006585912252372594,0.04558300456963172,-0.038997092317259126,15.980920149273878,15.561000061035156,15.141079972796433
2014-07-18,15.489999771118164,74859200,52.94117028326198,0.0025916037472519804,0.036984724405155774,-0.03439312065790379,15.979106658360108,15.55800004005432,15.136893421748534
2014-07-21,15.520000457763672,61802200,52.767534297915475,0.0018258429842230584,0.02995294812096923,-0.028127105136746173,15.979982578627778,15.561500072479248,15.143017566330718
2014-07-22,15.520000457763672,58331100,48.38710049560234,0.0012050806429986238,0.024203374625375113,-0.02299829398237649,15.972682624297821,15.555500078201295,15.138317532104768
2014-07-23,15.520000457763672,47253300,42.60090970984396,0.0007049952686131178,0.019503698754022716,-0.018798703485409598,15.973406036807438,15.557000112533569,15.1405941882597
2014-07-24,15.619999885559082,46549800,40.46510864555781,0.008282318685257195,0.017259422740269613,-0.008977104055012418,15.979709869081422,15.564500093460083,15.149290317838744
2014-07-25,15.59000015258789,35627200,41.62681237950742,0.01173144159591999,0.01615382651139969,-0.0044223849154797,15.982363982837901,15.573500108718871,15.164636234599842
2014-07-28,15.5,39313000,47.80220183293947,0.007120554876795637,0.01434717218447888,-0.007226617307683243,15.976360579616966,15.582000112533569,15.187639645450172
2014-07-29,15.34000015258789,51480500,43.36734445628427,-0.009336629723788903,0.009610411802825325,-0.01894704152661423,15.978467522240454,15.58050012588501,15.182532729529566
2014-07-30,15.579999923706055,83243100,53.43138102795808,-0.0029787540968850834,0.007092578622883244,-0.010071332719768327,15.977361681673312,15.579500102996827,15.181638524320341
2014-07-31,15.25,70677300,47.186145220214094,-0.024288346831882635,0.000816393531930068,-0.025104740363812703,15.95193886366003,15.54950008392334,15.147061304186648
2014-08-01,14.979999542236328,115978900,37.65690727178267,-0.06224560447341787,-0.01179600606913952,-0.05044959840427835,15.90934135999573,15.497000026702882,15.084658693410033
2014-08-04,15.050000190734863,51954700,32.88288714000963,-0.08569074770866081,-0.026574954397043778,-0.05911579331161703,15.855534817387511,15.452500057220458,15.049465297053406
2014-08-05,15.0,65071500,37.055839775068556,-0.1070715361400918,-0.042674270745653387,-0.06439726539443841,15.86912343878688,15.423500061035156,14.977876683283432
2014-08-06,15.199999809265137,95977900,50.0,-0.10664827692259848,-0.05546907198104241,-0.051179204941556075,15.851667271377464,15.403500032424926,14.955332793472389
2014-08-07,15.119999885559082,80058300,38.78788614404176,-0.11148305889202348,-0.06667186936323863,-0.04481118952878485,15.852705385000142,15.387500047683716,14.92229471036729
2014-08-08,15.199999809265137,54495000,40.588215164657505,-0.10761877097821682,-0.07486124968623427,-0.03275752129198255,15.851220293041296,15.378500032424927,14.90577977180856
2014-08-11,15.220000267028809,41545100,41.279065576742774,-0.10176929212467911,-0.08024285817392324,-0.021526433950755874,15.829768029166953,15.361000061035156,14.89223209290336
2014-08-12,15.210000038146973,33674400,41.04045286838141,-0.09682434214026081,-0.08355915496719077,-0.013265187173070042,15.753269811001406,15.33100004196167,14.908730272921932
2014-08-13,15.25,34394600,38.92216594722358,-0.08865580212271063,-0.08457848439829474,-0.004077317724415885,15.733013228454208,15.318000030517577,14.902986832580947
2014-08-14,15.319999694824219,29934600,42.10525435204281,-0.07566160506175734,-0.08279510853098726,0.007133503469229918,15.73528318541862,15.324000024795533,14.912716864172445
2014-08-15,15.220000267028809,61535500,41.860474142400186,-0.07259588815651696,-0.0807552644560932,0.008159376299576235,15.716532399542457,15.310500049591065,14.904467699639673
2014-08-18,15.449999809265137,54968600,53.07261617378398,-0.05101912780271611,-0.07480803712541778,0.023788909322701668,15.706584152597124,15.307000017166137,14.907415881735151
2014-08-19,15.449999809265137,44825500,45.806448437297156,-0.033532844017800656,-0.06655299850389436,0.0330201544860937,15.696398869396154,15.303499984741212,14.91060110008627
2014-08-20,15.520000457763672,57825000,60.46512659463104,-0.013866526140645874,-0.05601570403124466,0.042149177890598785,15.696398869396154,15.303499984741212,14.91060110008627
2014-08-21,16.15999984741211,177294400,85.54218113379248,0.05275366312128149,-0.03426183060073943,0.08701549372202091,15.864027491920359,15.330499982833862,14.796972473747365
2014-08-22,16.1299991607666,107641800,83.33330389893877,0.10195456958416038,-0.007018550563759468,0.10897312014791985,15.991513674583715,15.357499933242797,14.72348619190188
2014-08-25,16.290000915527344,89396500,87.28323221454016,0.15210408563047295,0.024805976675087018,0.12729810895538593,16.15475573825372,15.396999979019165,14.639244219784612
2014-08-26,16.329999923706055,73323400,85.98724992634843,0.19285244118380085,0.05841526957682979,0.13443717160697105,16.310475533120673,15.446499967575074,14.582524402029472
2014-08-27,16.200000762939453,63061800,83.33336276772789,0.21220973893584016,0.08917416344863187,0.1230355754872083,16.403882515862975,15.477500009536744,14.551117503210513
2014-08-28,16.010000228881836,62170400,73.41041004125054,0.20980063059525378,0.11329945687795626,0.09650117371729752,16.46465996147091,15.515500020980834,14.566340080490756
2014-08-29,16.09000015258789,50106600,74.30167329887675,0.21190402246912043,0.1330203699961891,0.07888365247293133,16.518126607342566,15.571000051498412,14.623873495654259
2014-09-02,16.270000457763672,59400400,77.04082650474965,0.22549611711401596,0.1515155194197545,0.07398059769426146,16.59486006628151,15.632000064849853,14.669140063418197
2014-09-03,16.100000381469727,67418900,70.3349358711107,0.22001417814723467,0.16521525116525054,0.05479892698198413,16.62315371938237,15.68700008392334,14.75084644846431
2014-09-04,16.110000610351562,56378600,69.45814404705418,0.21400966669491872,0.1749741342711842,0.03903553242373453,16.657381606406343,15.732500123977662,14.80761864154898
2014-09-05,16.020000457763672,80974900,69.80197108291532,0.19968692142817623,0.17991669170258262,0.019770229725593613,16.663671953910068,15.77750015258789,14.891328351265713
2014-09-08,16.350000381469727,99411200,71.22641063831797,0.21251454316521823,0.18643626199510976,0.026078281170108464,16.712592820381452,15.83500018119812,14.957407542014789
2014-09-09,16.139999389648438,82428900,64.80684025155688,0.2033906401282657,0.18982713762174097,0.013563502506524716,16.71838726343565,15.881000137329101,15.043613011222556
2014-09-10,16.360000610351562,75656100,66.9354640234542,0.21147439592317419,0.19415658928202764,0.017317806641146544,16.73900749840878,15.938500165939331,15.137992833469882
2014-09-11,16.56999969482422,106598100,59.99998139174836,0.23214992192072792,0.20175525580976772,0.0303946661109602,16.78336520434165,16.004500150680542,15.225635097019435
2014-09-12,16.790000915527344,116306800,64.7321584425161,0.26325306762252865,0.21405481817231992,0.04919824945020873,16.862309705431827,16.078000211715697,15.293690717999569
2014-09-15,16.739999771118164,87306900,60.5633386613655,0.2806328988306426,0.22737043430398446,0.053262464526658115,16.880705969871045,16.154000186920165,15.427294403969286
2014-09-16,16.709999084472656,65017200,58.96222468337633,0.28865826282162743,0.23962800000751308,0.04903026281411435,16.904117620878388,16.21700015068054,15.529882680482695
2014-09-17,16.770000457763672,82902700,63.902385015175,0.29644282264607824,0.2509909645352261,0.04545185811085212,16.910949094050086,16.283000183105468,15.65505127216085
2014-09-18,17.040000915527344,111923200,74.17834279691637,0.32070206902363196,0.2649331854329073,0.05576888359072468,16.96569629284075,16.359000205993652,15.752304119146553
2014-09-19,16.950000762939453,88455000,70.09340629957754,0.32887437730076385,0.27772142380647863,0.051152953494285225,17.05172804580869,16.39850025177002,15.74527245773135
2014-09-22,17.030000686645508,109276700,68.62739598205229,0.3379110870750601,0.2897593564601949,0.04815173061486522,17.141324909074296,16.443500328063966,15.745675747053635
2014-09-23,17.049999237060547,91921900,75.13217688440994,0.34273561770540795,0.3003546087092375,0.04238100899617042,17.22538123736382,16.481500244140626,15.737619250917433
2014-09-24,17.18000030517578,86396100,76.61682902805217,0.35298015719187603,0.3108797184057652,0.042100438786110805,17.32627071021514,16.524000263214113,15.721729816213085
2014-09-25,16.850000381469727,104522500,68.44439584249918,0.330659159659799,0.314835606656572,0.015823553003226964,17.35616534625898,16.556500244140626,15.75683514202227
2014-09-26,17.030000686645508,66785900,66.19043640009882,0.32376200178219605,0.31662088568169683,0.007141116100499223,17.390339319456217,16.607500267028808,15.824661214601399
2014-09-29,17.010000228881836,68038300,72.77482466923576,0.3130731720361801,0.3159113429525935,-0.002838170916413363,17.41616257568886,16.653500270843505,15.89083796599815
2014-09-30,17.049999237060547,82217400,69.94211814513461,0.3043217514114076,0.31359342464435636,-0.009271673232948752,17.452358219694798,16.69250020980835,15.932642199921904
2014-10-01,16.81999969482422,91235900,57.14284157269816,0.27564962930292936,0.306004665576071,-0.030355036273141622,17.436626695346387,16.728500175476075,16.020373655605763
2014-10-02,16.8799991607666,118018800,52.830129831493764,0.2548306918366734,0.2957698708281915,-0.04093917899151811,17.414687550489024,16.767000102996825,16.119312655504626
2014-10-03,17.290000915527344,110840600,64.10257413462733,0.26832219771340604,0.2902803362052344,-0.021958138491828372,17.415846934929498,16.83050012588501,16.245153316840522
2014-10-06,17.290000915527344,66212100,65.10419874552221,0.2758346630275028,0.2873912015696881,-0.011556538542185302,17.451237234070806,16.877500152587892,16.303763071104978
2014-10-07,16.8799991607666,91396300,52.4228763963752,0.24587039002455668,0.27908703926066186,-0.03321664923610518,17.371560892678364,16.914500141143797,16.45743938960923
2014-10-08,17.1200008392334,101266800,51.78570972414163,0.238737599030717,0.2710171512146729,-0.032279552183955895,17.33588598550569,16.95250015258789,16.569114319670092
