Date,Close,Volume,RSI,MACD,Signal,MACD_Hist,Upper_Band,Middle_Band,Lower_Band
2014-06-30,167.44000244140625,1885200,55.07516775251074,1.7054340518854474,1.9389646310463322,-0.23353057916088482,171.68363504807368,166.7590003967285,161.83436574538334
2014-07-01,166.80999755859375,2947800,56.67310070449763,1.5204659767537407,1.855264900187814,-0.33479892343407336,171.34668498224974,167.0095001220703,162.67231526189087
2014-07-02,166.88999938964844,1877600,54.70166040786603,1.3646026340223898,1.7571324469547291,-0.39252981293233935,170.9906196997086,167.2345001220703,163.478380544432
2014-07-03,169.4600067138672,1801200,64.40675670017265,1.4319512815748396,1.6920962138787514,-0.2601449323039118,170.75528671745522,167.57850036621093,164.40171401496664
2014-07-07,167.77999877929688,1774000,56.87806289247983,1.3343810558843927,1.6205531822798798,-0.28617212639548706,170.7673455341556,167.65800018310546,164.54865483205532
2014-07-08,164.91000366210938,2422200,38.60982817393057,1.013785045714485,1.499199554966801,-0.4854145092523159,170.8694732962518,167.60350036621094,164.33752743617006
2014-07-09,164.6699981689453,1943800,30.236190458481886,0.7319069921868788,1.3457410424108167,-0.6138340502239379,171.00075990783762,167.5190002441406,164.0372405804436
2014-07-10,163.4199981689453,2204100,27.859752519563287,0.403006443215844,1.1571941225718223,-0.7541876793559783,171.25237860723527,167.41850051879882,163.58462243036237
2014-07-11,164.8000030517578,2293300,33.76297655249168,0.25081402150317444,0.9759181023580928,-0.7251040808549184,171.32031147065763,167.36050033569336,163.4006892007291
2014-07-14,167.0,3007700,40.64666408830336,0.30421499726892876,0.8415774813402601,-0.5373624840713314,171.31974964253104,167.41600036621094,163.51225108989084
2014-07-15,169.1699981689453,4802300,52.68878778461764,0.5156917980580431,0.7764003446838168,-0.2607085466257737,171.4877185934122,167.5819999694824,163.6762813455526
2014-07-16,170.47000122070312,3295100,55.609211933775505,0.7792058677844977,0.7769614493039531,0.0022444184805446854,171.8020004512001,167.69449996948242,163.58699948776476
2014-07-17,170.13999938964844,3815500,55.72889135495224,0.9504579886793749,0.8116607571790375,0.1387972315003374,171.84885497604165,167.70849990844727,163.56814484085288
2014-07-18,171.47000122070312,2558600,62.546800884991875,1.1798954603628715,0.8853076978158043,0.2945877625470672,172.18059770292413,167.79550018310547,163.41040266328682
2014-07-21,171.72000122070312,2227400,61.70676126878131,1.3661510810794368,0.9814763744685309,0.38467470661090597,172.53216649833348,167.8895004272461,163.24683435615873
2014-07-22,175.02000427246094,3849500,69.59426241149731,1.7597572828513819,1.1371325561451011,0.6226247267062808,173.68320336706267,168.12850036621094,162.5737973653592
2014-07-23,176.82000732421875,3436100,71.9011807878156,2.191673983150821,1.3480408415462453,0.8436331416045757,175.3388178928304,168.55800094604493,161.77718399925945
2014-07-24,176.25999450683594,2012800,66.45686481887418,2.4604205294842245,1.570516779133841,0.8899037503503835,176.55514151083875,168.9520004272461,161.34885934365346
2014-07-25,175.39999389648438,2114900,69.20359073275928,2.574333922743193,1.7712802078557117,0.8030537148874815,177.4331615696731,169.3215003967285,161.20983922378392
2014-07-28,175.9499969482422,2303400,81.50676759046607,2.6781200563741265,1.9526481775593947,0.7254718788147319,178.31252342085648,169.78000030517578,161.24747718949507
